,Unnamed: 0.1,Unnamed: 0,Year,Date,Team,TeamUID,TeamConference,Opponent,OppUID,OppConference,Location,Conference,Win,Loss,Tie,RunsFor,RunsAgainst
5755,5755,49,2021,2021-05-08,South Carolina,2021.SB.SouthCarolina,SEC,Kentucky,2021.SB.Kentucky,SEC,Away,1,0,1,0,3,6
5756,5756,50,2021,2021-05-08,South Carolina,2021.SB.SouthCarolina,SEC,Kentucky,2021.SB.Kentucky,SEC,Away,1,0,1,0,2,3
5757,5757,51,2021,2021-05-12,South Carolina,2021.SB.SouthCarolina,SEC,LSU,2021.SB.LSU,SEC,Neutral,1,0,1,0,3,7
5758,5758,0,2021,2021-02-26,Nebraska,2021.SB.Nebraska,Big Ten,Indiana,2021.SB.Indiana,Big Ten,Neutral,1,0,1,0,1,3
5759,5759,1,2021,2021-02-26,Nebraska,2021.SB.Nebraska,Big Ten,Indiana,2021.SB.Indiana,Big Ten,Neutral,1,1,0,0,4,2
5760,5760,2,2021,2021-02-27,Nebraska,2021.SB.Nebraska,Big Ten,Michigan St.,2021.SB.MichiganSt,Big Ten,Neutral,1,1,0,0,7,1
5761,5761,3,2021,2021-02-27,Nebraska,2021.SB.Nebraska,Big Ten,Michigan St.,2021.SB.MichiganSt,Big Ten,Neutral,1,0,1,0,3,6
5762,5762,4,2021,2021-02-28,Nebraska,2021.SB.Nebraska,Big Ten,Ohio St.,2021.SB.OhioSt,Big Ten,Neutral,1,0,1,0,2,4
5763,5763,5,2021,2021-02-28,Nebraska,2021.SB.Nebraska,Big Ten,Ohio St.,2021.SB.OhioSt,Big Ten,Neutral,1,1,0,0,2,1
5764,5764,6,2021,2021-03-11,Nebraska,2021.SB.Nebraska,Big Ten,Michigan,2021.SB.Michigan,Big Ten,Neutral,1,0,1,0,1,2
5765,5765,7,2021,2021-03-11,Nebraska,2021.SB.Nebraska,Big Ten,Michigan,2021.SB.Michigan,Big Ten,Away,1,0,1,0,0,2
5766,5766,8,2021,2021-03-12,Nebraska,2021.SB.Nebraska,Big Ten,Michigan,2021.SB.Michigan,Big Ten,Neutral,1,1,0,0,5,4
5767,5767,9,2021,2021-03-13,Nebraska,2021.SB.Nebraska,Big Ten,Purdue,2021.SB.Purdue,Big Ten,Neutral,1,1,0,0,8,1
5768,5768,10,2021,2021-03-13,Nebraska,2021.SB.Nebraska,Big Ten,Purdue,2021.SB.Purdue,Big Ten,Neutral,1,0,1,0,0,7
5769,5769,11,2021,2021-03-14,Nebraska,2021.SB.Nebraska,Big Ten,Purdue,2021.SB.Purdue,Big Ten,Neutral,1,1,0,0,3,1
5770,5770,12,2021,2021-03-26,Nebraska,2021.SB.Nebraska,Big Ten,Penn St.,2021.SB.PennSt,Big Ten,Home,1,1,0,0,9,0
5771,5771,13,2021,2021-03-27,Nebraska,2021.SB.Nebraska,Big Ten,Penn St.,2021.SB.PennSt,Big Ten,Home,1,1,0,0,8,2
5772,5772,14,2021,2021-03-27,Nebraska,2021.SB.Nebraska,Big Ten,Penn St.,2021.SB.PennSt,Big Ten,Home,1,1,0,0,10,2
5773,5773,15,2021,2021-03-28,Nebraska,2021.SB.Nebraska,Big Ten,Penn St.,2021.SB.PennSt,Big Ten,Home,1,0,1,0,5,7
5774,5774,16,2021,2021-04-02,Nebraska,2021.SB.Nebraska,Big Ten,Rutgers,2021.SB.Rutgers,Big Ten,Away,1,1,0,0,12,3
5775,5775,17,2021,2021-04-03,Nebraska,2021.SB.Nebraska,Big Ten,Rutgers,2021.SB.Rutgers,Big Ten,Away,1,1,0,0,8,1
5776,5776,18,2021,2021-04-03,Nebraska,2021.SB.Nebraska,Big Ten,Rutgers,2021.SB.Rutgers,Big Ten,Away,1,0,1,0,6,10
5777,5777,19,2021,2021-04-04,Nebraska,2021.SB.Nebraska,Big Ten,Rutgers,2021.SB.Rutgers,Big Ten,Away,1,0,1,0,1,2
5778,5778,20,2021,2021-04-09,Nebraska,2021.SB.Nebraska,Big Ten,Illinois,2021.SB.Illinois,Big Ten,Home,1,0,1,0,0,4
5779,5779,21,2021,2021-04-10,Nebraska,2021.SB.Nebraska,Big Ten,Illinois,2021.SB.Illinois,Big Ten,Home,1,1,0,0,5,4
5780,5780,22,2021,2021-04-10,Nebraska,2021.SB.Nebraska,Big Ten,Illinois,2021.SB.Illinois,Big Ten,Home,1,1,0,0,10,6
5781,5781,23,2021,2021-04-11,Nebraska,2021.SB.Nebraska,Big Ten,Illinois,2021.SB.Illinois,Big Ten,Home,1,1,0,0,8,6
5782,5782,24,2021,2021-04-16,Nebraska,2021.SB.Nebraska,Big Ten,Minnesota,2021.SB.Minnesota,Big Ten,Away,1,0,1,0,7,8
5783,5783,25,2021,2021-04-17,Nebraska,2021.SB.Nebraska,Big Ten,Minnesota,2021.SB.Minnesota,Big Ten,Away,1,0,1,0,0,2
5784,5784,26,2021,2021-04-17,Nebraska,2021.SB.Nebraska,Big Ten,Minnesota,2021.SB.Minnesota,Big Ten,Away,1,0,1,0,0,9
5785,5785,27,2021,2021-04-18,Nebraska,2021.SB.Nebraska,Big Ten,Minnesota,2021.SB.Minnesota,Big Ten,Away,1,1,0,0,6,4
5786,5786,28,2021,2021-04-23,Nebraska,2021.SB.Nebraska,Big Ten,Wisconsin,2021.SB.Wisconsin,Big Ten,Home,1,0,1,0,4,6
5787,5787,29,2021,2021-04-24,Nebraska,2021.SB.Nebraska,Big Ten,Wisconsin,2021.SB.Wisconsin,Big Ten,Home,1,1,0,0,9,4
5788,5788,30,2021,2021-04-24,Nebraska,2021.SB.Nebraska,Big Ten,Wisconsin,2021.SB.Wisconsin,Big Ten,Home,1,0,1,0,3,4
5789,5789,31,2021,2021-04-25,Nebraska,2021.SB.Nebraska,Big Ten,Wisconsin,2021.SB.Wisconsin,Big Ten,Home,1,0,1,0,3,9
5790,5790,32,2021,2021-04-30,Nebraska,2021.SB.Nebraska,Big Ten,Maryland,2021.SB.Maryland,Big Ten,Home,1,1,0,0,2,1
5791,5791,33,2021,2021-04-30,Nebraska,2021.SB.Nebraska,Big Ten,Maryland,2021.SB.Maryland,Big Ten,Home,1,1,0,0,4,3
5792,5792,34,2021,2021-05-01,Nebraska,2021.SB.Nebraska,Big Ten,Maryland,2021.SB.Maryland,Big Ten,Home,1,1,0,0,8,4
5793,5793,35,2021,2021-05-02,Nebraska,2021.SB.Nebraska,Big Ten,Maryland,2021.SB.Maryland,Big Ten,Home,1,1,0,0,8,0
5794,5794,36,2021,2021-05-07,Nebraska,2021.SB.Nebraska,Big Ten,Iowa,2021.SB.Iowa,Big Ten,Away,1,0,1,0,0,1
5795,5795,37,2021,2021-05-08,Nebraska,2021.SB.Nebraska,Big Ten,Iowa,2021.SB.Iowa,Big Ten,Away,1,1,0,0,4,0
5796,5796,38,2021,2021-05-09,Nebraska,2021.SB.Nebraska,Big Ten,Iowa,2021.SB.Iowa,Big Ten,Away,1,0,1,0,1,6
5797,5797,39,2021,2021-05-09,Nebraska,2021.SB.Nebraska,Big Ten,Iowa,2021.SB.Iowa,Big Ten,Away,1,0,1,0,1,4
5798,5798,40,2021,2021-05-14,Nebraska,2021.SB.Nebraska,Big Ten,Northwestern,2021.SB.Northwestern,Big Ten,Away,1,0,1,0,1,6
5799,5799,41,2021,2021-05-15,Nebraska,2021.SB.Nebraska,Big Ten,Northwestern,2021.SB.Northwestern,Big Ten,Away,1,0,1,0,1,9
5800,5800,42,2021,2021-05-15,Nebraska,2021.SB.Nebraska,Big Ten,Northwestern,2021.SB.Northwestern,Big Ten,Away,1,1,0,0,5,4
5801,5801,43,2021,2021-05-16,Nebraska,2021.SB.Nebraska,Big Ten,Northwestern,2021.SB.Northwestern,Big Ten,Away,1,0,1,0,5,6
5802,5802,0,2021,2021-02-19,Lipscomb,2021.SB.Lipscomb,ASUN,South Alabama,2021.SB.SouthAlabama,Sun Belt,Away,0,0,1,0,0,6
5803,5803,1,2021,2021-02-21,Lipscomb,2021.SB.Lipscomb,ASUN,South Alabama,2021.SB.SouthAlabama,Sun Belt,Away,0,1,0,0,2,1
5804,5804,2,2021,2021-02-19,Lipscomb,2021.SB.Lipscomb,ASUN,Butler,2021.SB.Butler,Big East,Neutral,0,0,1,0,3,4
5805,5805,3,2021,2021-02-20,Lipscomb,2021.SB.Lipscomb,ASUN,Butler,2021.SB.Butler,Big East,Neutral,0,1,0,0,7,6
5806,5806,4,2021,2021-02-20,Lipscomb,2021.SB.Lipscomb,ASUN,Murray St.,2021.SB.MurraySt,OVC,Neutral,0,1,0,0,4,0
5807,5807,5,2021,2021-02-24,Lipscomb,2021.SB.Lipscomb,ASUN,UNI,2021.SB.UNI,MVC,Home,0,1,0,0,9,1
5808,5808,6,2021,2021-02-24,Lipscomb,2021.SB.Lipscomb,ASUN,UNI,2021.SB.UNI,MVC,Home,0,0,1,0,1,3
5809,5809,7,2021,2021-02-26,Lipscomb,2021.SB.Lipscomb,ASUN,Coastal Carolina,2021.SB.CoastalCarolina,Sun Belt,Away,0,1,0,0,4,3
5810,5810,8,2021,2021-02-27,Lipscomb,2021.SB.Lipscomb,ASUN,Coastal Carolina,2021.SB.CoastalCarolina,Sun Belt,Away,0,0,1,0,9,10
5811,5811,9,2021,2021-02-27,Lipscomb,2021.SB.Lipscomb,ASUN,Coastal Carolina,2021.SB.CoastalCarolina,Sun Belt,Away,0,0,1,0,2,7
5812,5812,10,2021,2021-02-28,Lipscomb,2021.SB.Lipscomb,ASUN,Coastal Carolina,2021.SB.CoastalCarolina,Sun Belt,Away,0,0,1,0,2,7
5813,5813,11,2021,2021-03-05,Lipscomb,2021.SB.Lipscomb,ASUN,Oakland,2021.SB.Oakland,Horizon,Home,0,1,0,0,9,4
5814,5814,12,2021,2021-03-06,Lipscomb,2021.SB.Lipscomb,ASUN,Oakland,2021.SB.Oakland,Horizon,Home,0,0,1,0,2,4
5815,5815,13,2021,2021-03-05,Lipscomb,2021.SB.Lipscomb,ASUN,Loyola Chicago,2021.SB.LoyolaChicago,MVC,Home,0,1,0,0,5,0
5816,5816,14,2021,2021-03-06,Lipscomb,2021.SB.Lipscomb,ASUN,Loyola Chicago,2021.SB.LoyolaChicago,MVC,Home,0,1,0,0,2,1
5817,5817,15,2021,2021-03-07,Lipscomb,2021.SB.Lipscomb,ASUN,Loyola Chicago,2021.SB.LoyolaChicago,MVC,Home,0,1,0,0,9,1
5818,5818,16,2021,2021-03-10,Lipscomb,2021.SB.Lipscomb,ASUN,Belmont,2021.SB.Belmont,OVC,Home,0,0,1,0,1,5
5819,5819,17,2021,2021-03-13,Lipscomb,2021.SB.Lipscomb,ASUN,Kennesaw St.,2021.SB.KennesawSt,ASUN,Away,1,0,1,0,0,1
5820,5820,18,2021,2021-03-13,Lipscomb,2021.SB.Lipscomb,ASUN,Kennesaw St.,2021.SB.KennesawSt,ASUN,Away,1,1,0,0,5,1
5821,5821,19,2021,2021-03-14,Lipscomb,2021.SB.Lipscomb,ASUN,Kennesaw St.,2021.SB.KennesawSt,ASUN,Away,1,0,1,0,1,5
5822,5822,20,2021,2021-04-11,Lipscomb,2021.SB.Lipscomb,ASUN,Kennesaw St.,2021.SB.KennesawSt,ASUN,Away,1,0,1,0,0,11
5823,5823,21,2021,2021-04-10,Lipscomb,2021.SB.Lipscomb,ASUN,Stetson,2021.SB.Stetson,ASUN,Neutral,1,1,0,0,9,1
5824,5824,22,2021,2021-04-11,Lipscomb,2021.SB.Lipscomb,ASUN,Stetson,2021.SB.Stetson,ASUN,Neutral,1,1,0,0,1,0
5825,5825,23,2021,2021-04-17,Lipscomb,2021.SB.Lipscomb,ASUN,Liberty,2021.SB.Liberty,ASUN,Home,1,0,1,0,0,2
5826,5826,24,2021,2021-04-17,Lipscomb,2021.SB.Lipscomb,ASUN,Liberty,2021.SB.Liberty,ASUN,Home,1,0,1,0,0,6
5827,5827,25,2021,2021-04-18,Lipscomb,2021.SB.Lipscomb,ASUN,Liberty,2021.SB.Liberty,ASUN,Home,1,0,1,0,0,4
5828,5828,26,2021,2021-05-07,Lipscomb,2021.SB.Lipscomb,ASUN,Liberty,2021.SB.Liberty,ASUN,Away,1,0,1,0,0,1
5829,5829,27,2021,2021-05-07,Lipscomb,2021.SB.Lipscomb,ASUN,Liberty,2021.SB.Liberty,ASUN,Away,1,1,0,0,8,7
5830,5830,28,2021,2021-05-08,Lipscomb,2021.SB.Lipscomb,ASUN,Liberty,2021.SB.Liberty,ASUN,Away,1,0,1,0,0,8
5831,5831,29,2021,2021-05-05,Lipscomb,2021.SB.Lipscomb,ASUN,Tennessee St.,2021.SB.TennesseeSt,OVC,Home,0,1,0,0,3,2
5832,5832,0,2021,2021-03-07,Hofstra,2021.SB.Hofstra,CAA,Villanova,2021.SB.Villanova,Big East,Neutral,0,1,0,0,15,4
5833,5833,1,2021,2021-03-07,Hofstra,2021.SB.Hofstra,CAA,Villanova,2021.SB.Villanova,Big East,Neutral,0,0,1,0,4,5
5834,5834,2,2021,2021-03-13,Hofstra,2021.SB.Hofstra,CAA,Villanova,2021.SB.Villanova,Big East,Away,0,0,1,0,0,6
5835,5835,3,2021,2021-03-13,Hofstra,2021.SB.Hofstra,CAA,Villanova,2021.SB.Villanova,Big East,Away,0,0,1,0,8,9
5836,5836,4,2021,2021-03-14,Hofstra,2021.SB.Hofstra,CAA,Villanova,2021.SB.Villanova,Big East,Away,0,0,1,0,6,8
5837,5837,5,2021,2021-03-17,Hofstra,2021.SB.Hofstra,CAA,St. John's (NY),2021.SB.StJohn's-NY,Big East,Away,0,1,0,0,11,10
5838,5838,6,2021,2021-03-20,Hofstra,2021.SB.Hofstra,CAA,UMass Lowell,2021.SB.UMassLowell,America East,Home,0,1,0,0,5,0
5839,5839,7,2021,2021-03-20,Hofstra,2021.SB.Hofstra,CAA,UMass Lowell,2021.SB.UMassLowell,America East,Home,0,1,0,0,3,2
5840,5840,8,2021,2021-03-21,Hofstra,2021.SB.Hofstra,CAA,UMass Lowell,2021.SB.UMassLowell,America East,Home,0,1,0,0,4,1
5841,5841,9,2021,2021-03-21,Hofstra,2021.SB.Hofstra,CAA,UMass Lowell,2021.SB.UMassLowell,America East,Home,0,1,0,0,7,4
5842,5842,10,2021,2021-03-27,Hofstra,2021.SB.Hofstra,CAA,Delaware,2021.SB.Delaware,CAA,Away,1,0,1,0,1,2
5843,5843,11,2021,2021-03-27,Hofstra,2021.SB.Hofstra,CAA,Delaware,2021.SB.Delaware,CAA,Away,1,1,0,0,10,6
5844,5844,12,2021,2021-04-17,Hofstra,2021.SB.Hofstra,CAA,Delaware,2021.SB.Delaware,CAA,Home,1,0,1,0,0,11
5845,5845,13,2021,2021-04-17,Hofstra,2021.SB.Hofstra,CAA,Delaware,2021.SB.Delaware,CAA,Home,1,1,0,0,9,5
5846,5846,14,2021,2021-04-18,Hofstra,2021.SB.Hofstra,CAA,Delaware,2021.SB.Delaware,CAA,Home,1,0,1,0,5,11
5847,5847,15,2021,2021-05-12,Hofstra,2021.SB.Hofstra,CAA,Delaware,2021.SB.Delaware,CAA,Neutral,1,0,1,0,0,1
5848,5848,16,2021,2021-03-31,Hofstra,2021.SB.Hofstra,CAA,Seton Hall,2021.SB.SetonHall,Big East,Away,0,0,1,0,2,6
5849,5849,17,2021,2021-04-28,Hofstra,2021.SB.Hofstra,CAA,Seton Hall,2021.SB.SetonHall,Big East,Home,0,1,0,0,3,1
5850,5850,18,2021,2021-04-02,Hofstra,2021.SB.Hofstra,CAA,Towson,2021.SB.Towson,CAA,Away,1,1,0,0,2,1
5851,5851,19,2021,2021-04-03,Hofstra,2021.SB.Hofstra,CAA,Towson,2021.SB.Towson,CAA,Away,1,1,0,0,14,6
5852,5852,20,2021,2021-04-03,Hofstra,2021.SB.Hofstra,CAA,Towson,2021.SB.Towson,CAA,Away,1,1,0,0,12,2
5853,5853,21,2021,2021-04-06,Hofstra,2021.SB.Hofstra,CAA,Stony Brook,2021.SB.StonyBrook,America East,Away,0,1,0,0,4,1
5854,5854,22,2021,2021-04-06,Hofstra,2021.SB.Hofstra,CAA,Stony Brook,2021.SB.StonyBrook,America East,Away,0,0,1,0,3,4
5855,5855,23,2021,2021-04-09,Hofstra,2021.SB.Hofstra,CAA,Drexel,2021.SB.Drexel,CAA,Away,1,0,1,0,5,8
5856,5856,24,2021,2021-04-10,Hofstra,2021.SB.Hofstra,CAA,Drexel,2021.SB.Drexel,CAA,Away,1,0,1,0,0,6
5857,5857,25,2021,2021-04-10,Hofstra,2021.SB.Hofstra,CAA,Drexel,2021.SB.Drexel,CAA,Away,1,0,1,0,5,6
5858,5858,26,2021,2021-05-01,Hofstra,2021.SB.Hofstra,CAA,Drexel,2021.SB.Drexel,CAA,Home,1,1,0,0,10,9
5859,5859,27,2021,2021-05-01,Hofstra,2021.SB.Hofstra,CAA,Drexel,2021.SB.Drexel,CAA,Home,1,0,1,0,2,6
5860,5860,28,2021,2021-05-02,Hofstra,2021.SB.Hofstra,CAA,Drexel,2021.SB.Drexel,CAA,Home,1,0,1,0,5,6
5861,5861,29,2021,2021-05-09,Hofstra,2021.SB.Hofstra,CAA,FDU,2021.SB.FDU,NEC,Away,0,1,0,0,5,4
5862,5862,30,2021,2021-05-09,Hofstra,2021.SB.Hofstra,CAA,FDU,2021.SB.FDU,NEC,Away,0,1,0,0,8,2
5863,5863,31,2021,2021-05-12,Hofstra,2021.SB.Hofstra,CAA,Elon,2021.SB.Elon,CAA,Neutral,1,0,1,0,3,11
5864,5864,0,2021,2021-03-06,Prairie View,2021.SB.PrairieView,SWAC,Houston Christian,2021.SB.HoustonChristian,Southland,Away,0,0,1,0,1,12
5865,5865,1,2021,2021-03-06,Prairie View,2021.SB.PrairieView,SWAC,Houston Christian,2021.SB.HoustonChristian,Southland,Away,0,0,1,0,0,11
5866,5866,2,2021,2021-04-13,Prairie View,2021.SB.PrairieView,SWAC,Houston Christian,2021.SB.HoustonChristian,Southland,Home,0,1,0,0,7,4
5867,5867,3,2021,2021-03-20,Prairie View,2021.SB.PrairieView,SWAC,Mississippi Val.,2021.SB.MississippiVal,SWAC,Away,1,1,0,0,6,3
5868,5868,4,2021,2021-03-20,Prairie View,2021.SB.PrairieView,SWAC,Mississippi Val.,2021.SB.MississippiVal,SWAC,Away,1,1,0,0,4,2
5869,5869,5,2021,2021-03-21,Prairie View,2021.SB.PrairieView,SWAC,Mississippi Val.,2021.SB.MississippiVal,SWAC,Away,1,0,1,0,7,12
5870,5870,6,2021,2021-03-26,Prairie View,2021.SB.PrairieView,SWAC,Alabama A&M,2021.SB.AlabamaA&M,SWAC,Home,1,0,1,0,4,9
5871,5871,7,2021,2021-03-27,Prairie View,2021.SB.PrairieView,SWAC,Alabama A&M,2021.SB.AlabamaA&M,SWAC,Home,1,1,0,0,14,11
5872,5872,8,2021,2021-03-27,Prairie View,2021.SB.PrairieView,SWAC,Alabama A&M,2021.SB.AlabamaA&M,SWAC,Home,1,1,0,0,2,1
5873,5873,9,2021,2021-05-11,Prairie View,2021.SB.PrairieView,SWAC,Alabama A&M,2021.SB.AlabamaA&M,SWAC,Neutral,1,1,0,0,2,0
5874,5874,10,2021,2021-03-30,Prairie View,2021.SB.PrairieView,SWAC,SFA,2021.SB.SFA,Southland,Home,0,0,1,0,1,10
5875,5875,11,2021,2021-04-02,Prairie View,2021.SB.PrairieView,SWAC,Ark.-Pine Bluff,2021.SB.Ark-PineBluff,SWAC,Away,1,1,0,0,9,2
5876,5876,12,2021,2021-04-03,Prairie View,2021.SB.PrairieView,SWAC,Ark.-Pine Bluff,2021.SB.Ark-PineBluff,SWAC,Away,1,1,0,0,6,2
5877,5877,13,2021,2021-04-03,Prairie View,2021.SB.PrairieView,SWAC,Ark.-Pine Bluff,2021.SB.Ark-PineBluff,SWAC,Away,1,1,0,0,13,6
5878,5878,14,2021,2021-04-06,Prairie View,2021.SB.PrairieView,SWAC,A&M-Corpus Christi,2021.SB.A&M-CorpusChristi,Southland,Home,0,1,0,0,5,3
5879,5879,15,2021,2021-04-09,Prairie View,2021.SB.PrairieView,SWAC,Texas Southern,2021.SB.TexasSouthern,SWAC,Home,1,0,1,0,2,3
5880,5880,16,2021,2021-04-10,Prairie View,2021.SB.PrairieView,SWAC,Texas Southern,2021.SB.TexasSouthern,SWAC,Home,1,1,0,0,4,3
5881,5881,17,2021,2021-04-10,Prairie View,2021.SB.PrairieView,SWAC,Texas Southern,2021.SB.TexasSouthern,SWAC,Home,1,1,0,0,3,0
5882,5882,18,2021,2021-04-20,Prairie View,2021.SB.PrairieView,SWAC,UIW,2021.SB.UIW,Southland,Home,0,0,1,0,0,6
5883,5883,19,2021,2021-04-20,Prairie View,2021.SB.PrairieView,SWAC,UIW,2021.SB.UIW,Southland,Home,0,1,0,0,3,2
5884,5884,20,2021,2021-04-24,Prairie View,2021.SB.PrairieView,SWAC,Southern U.,2021.SB.SouthernU,SWAC,Away,1,0,1,0,1,9
5885,5885,21,2021,2021-04-25,Prairie View,2021.SB.PrairieView,SWAC,Southern U.,2021.SB.SouthernU,SWAC,Away,1,1,0,0,15,2
5886,5886,22,2021,2021-04-25,Prairie View,2021.SB.PrairieView,SWAC,Southern U.,2021.SB.SouthernU,SWAC,Away,1,1,0,0,7,2
5887,5887,23,2021,2021-05-12,Prairie View,2021.SB.PrairieView,SWAC,Southern U.,2021.SB.SouthernU,SWAC,Neutral,1,0,1,0,5,7
5888,5888,24,2021,2021-05-04,Prairie View,2021.SB.PrairieView,SWAC,Grambling,2021.SB.Grambling,SWAC,Home,1,0,1,0,3,6
5889,5889,25,2021,2021-05-04,Prairie View,2021.SB.PrairieView,SWAC,Grambling,2021.SB.Grambling,SWAC,Home,1,1,0,0,6,5
5890,5890,26,2021,2021-05-05,Prairie View,2021.SB.PrairieView,SWAC,Grambling,2021.SB.Grambling,SWAC,Home,1,0,1,0,6,9
5891,5891,27,2021,2021-05-13,Prairie View,2021.SB.PrairieView,SWAC,Jackson St.,2021.SB.JacksonSt,SWAC,Neutral,1,0,1,0,1,2
5892,5892,0,2021,2021-02-27,Creighton,2021.SB.Creighton,Big East,Wichita St.,2021.SB.WichitaSt,AAC,Away,0,0,1,0,2,14
5893,5893,1,2021,2021-02-27,Creighton,2021.SB.Creighton,Big East,Wichita St.,2021.SB.WichitaSt,AAC,Away,0,0,1,0,3,13
5894,5894,2,2021,2021-02-28,Creighton,2021.SB.Creighton,Big East,Wichita St.,2021.SB.WichitaSt,AAC,Away,0,0,1,0,0,4
5895,5895,3,2021,2021-03-05,Creighton,2021.SB.Creighton,Big East,Saint Louis,2021.SB.SaintLouis,Atlantic 10,Neutral,0,1,0,0,6,4
5896,5896,4,2021,2021-03-05,Creighton,2021.SB.Creighton,Big East,UIC,2021.SB.UIC,Horizon,Neutral,0,1,0,0,10,2
5897,5897,5,2021,2021-03-07,Creighton,2021.SB.Creighton,Big East,UIC,2021.SB.UIC,Horizon,Neutral,0,1,0,0,8,2
5898,5898,6,2021,2021-03-06,Creighton,2021.SB.Creighton,Big East,Southern Ill.,2021.SB.SouthernIll,MVC,Away,0,0,1,0,3,5
5899,5899,7,2021,2021-03-06,Creighton,2021.SB.Creighton,Big East,Northern Ky.,2021.SB.NorthernKy,Horizon,Neutral,0,1,0,0,4,3
5900,5900,8,2021,2021-03-12,Creighton,2021.SB.Creighton,Big East,Providence,2021.SB.Providence,Big East,Away,1,1,0,0,2,0
5901,5901,9,2021,2021-03-12,Creighton,2021.SB.Creighton,Big East,Providence,2021.SB.Providence,Big East,Away,1,1,0,0,6,0
5902,5902,10,2021,2021-03-13,Creighton,2021.SB.Creighton,Big East,Providence,2021.SB.Providence,Big East,Away,1,0,1,0,2,3
5903,5903,11,2021,2021-03-20,Creighton,2021.SB.Creighton,Big East,UConn,2021.SB.UConn,Big East,Home,1,1,0,0,2,1
5904,5904,12,2021,2021-03-20,Creighton,2021.SB.Creighton,Big East,UConn,2021.SB.UConn,Big East,Home,1,0,1,0,1,9
5905,5905,13,2021,2021-03-21,Creighton,2021.SB.Creighton,Big East,UConn,2021.SB.UConn,Big East,Home,1,0,1,0,5,10
5906,5906,14,2021,2021-04-02,Creighton,2021.SB.Creighton,Big East,Seton Hall,2021.SB.SetonHall,Big East,Home,1,1,0,0,9,4
5907,5907,15,2021,2021-04-02,Creighton,2021.SB.Creighton,Big East,Seton Hall,2021.SB.SetonHall,Big East,Home,1,1,0,0,5,2
5908,5908,16,2021,2021-04-03,Creighton,2021.SB.Creighton,Big East,Seton Hall,2021.SB.SetonHall,Big East,Home,1,1,0,0,6,5
5909,5909,17,2021,2021-04-10,Creighton,2021.SB.Creighton,Big East,St. John's (NY),2021.SB.StJohn's-NY,Big East,Home,1,0,1,0,2,3
5910,5910,18,2021,2021-04-10,Creighton,2021.SB.Creighton,Big East,St. John's (NY),2021.SB.StJohn's-NY,Big East,Home,1,1,0,0,4,3
5911,5911,19,2021,2021-04-11,Creighton,2021.SB.Creighton,Big East,St. John's (NY),2021.SB.StJohn's-NY,Big East,Home,1,1,0,0,12,9
5912,5912,20,2021,2021-04-14,Creighton,2021.SB.Creighton,Big East,Omaha,2021.SB.Omaha,Summit League,Home,0,1,0,0,4,2
5913,5913,21,2021,2021-04-21,Creighton,2021.SB.Creighton,Big East,Omaha,2021.SB.Omaha,Summit League,Away,0,0,1,0,2,3
5914,5914,22,2021,2021-04-17,Creighton,2021.SB.Creighton,Big East,DePaul,2021.SB.DePaul,Big East,Away,1,0,1,0,0,6
5915,5915,23,2021,2021-04-17,Creighton,2021.SB.Creighton,Big East,DePaul,2021.SB.DePaul,Big East,Away,1,0,1,0,1,4
5916,5916,24,2021,2021-04-18,Creighton,2021.SB.Creighton,Big East,DePaul,2021.SB.DePaul,Big East,Away,1,0,1,0,2,10
5917,5917,25,2021,2021-04-28,Creighton,2021.SB.Creighton,Big East,South Dakota,2021.SB.SouthDakota,Summit League,Home,0,1,0,0,6,4
5918,5918,26,2021,2021-04-30,Creighton,2021.SB.Creighton,Big East,South Dakota St.,2021.SB.SouthDakotaSt,Summit League,Away,0,0,1,0,2,9
5919,5919,27,2021,2021-04-30,Creighton,2021.SB.Creighton,Big East,South Dakota St.,2021.SB.SouthDakotaSt,Summit League,Away,0,0,1,0,0,11
5920,5920,0,2021,2021-02-19,Pacific,2021.SB.Pacific,WCC,Fresno St.,2021.SB.FresnoSt,Mountain West,Away,0,0,1,0,0,9
5921,5921,1,2021,2021-02-19,Pacific,2021.SB.Pacific,WCC,Fresno St.,2021.SB.FresnoSt,Mountain West,Away,0,0,1,0,3,4
5922,5922,2,2021,2021-02-20,Pacific,2021.SB.Pacific,WCC,UC Santa Barbara,2021.SB.UCSantaBarbara,Big West,Neutral,0,1,0,0,6,5
5923,5923,3,2021,2021-02-20,Pacific,2021.SB.Pacific,WCC,UC Santa Barbara,2021.SB.UCSantaBarbara,Big West,Neutral,0,1,0,0,6,5
5924,5924,4,2021,2021-02-26,Pacific,2021.SB.Pacific,WCC,Idaho St.,2021.SB.IdahoSt,Big Sky,Home,0,1,0,0,3,2
5925,5925,5,2021,2021-02-27,Pacific,2021.SB.Pacific,WCC,Idaho St.,2021.SB.IdahoSt,Big Sky,Home,0,1,0,0,7,4
5926,5926,6,2021,2021-02-26,Pacific,2021.SB.Pacific,WCC,Nevada,2021.SB.Nevada,Mountain West,Home,0,0,1,0,0,4
5927,5927,7,2021,2021-02-27,Pacific,2021.SB.Pacific,WCC,Nevada,2021.SB.Nevada,Mountain West,Home,0,0,1,0,4,8
5928,5928,8,2021,2021-03-25,Pacific,2021.SB.Pacific,WCC,Nevada,2021.SB.Nevada,Mountain West,Home,0,1,0,0,3,2
5929,5929,9,2021,2021-03-06,Pacific,2021.SB.Pacific,WCC,UC Davis,2021.SB.UCDavis,Big West,Away,0,0,1,0,6,7
