,Unnamed: 0.1,Unnamed: 0,Year,Date,Team,TeamUID,TeamConference,Opponent,OppUID,OppConference,Location,Conference,Win,Loss,Tie,RunsFor,RunsAgainst
4252,4252,10,2024,2024-02-24,North Carolina,2024.SB.NorthCarolina,ACC,George Washington,2024.SB.GeorgeWashington,Atlantic 10,Home,0,1,0,0,10,1
4253,4253,11,2024,2024-02-24,North Carolina,2024.SB.NorthCarolina,ACC,Mount St. Mary's,2024.SB.MountStMary's,MAAC,Home,0,1,0,0,7,1
4254,4254,12,2024,2024-02-25,North Carolina,2024.SB.NorthCarolina,ACC,Mount St. Mary's,2024.SB.MountStMary's,MAAC,Home,0,1,0,0,8,0
4255,4255,13,2024,2024-02-27,North Carolina,2024.SB.NorthCarolina,ACC,N.C. Central,2024.SB.NCCentral,MEAC,Home,0,1,0,0,21,1
4256,4256,14,2024,2024-02-28,North Carolina,2024.SB.NorthCarolina,ACC,Oakland,2024.SB.Oakland,Horizon,Home,0,1,0,0,1,0
4257,4257,15,2024,2024-03-01,North Carolina,2024.SB.NorthCarolina,ACC,Rider,2024.SB.Rider,MAAC,Home,0,1,0,0,8,0
4258,4258,16,2024,2024-03-02,North Carolina,2024.SB.NorthCarolina,ACC,Rutgers,2024.SB.Rutgers,Big Ten,Home,0,0,1,0,0,4
4259,4259,17,2024,2024-03-03,North Carolina,2024.SB.NorthCarolina,ACC,Campbell,2024.SB.Campbell,CAA,Home,0,1,0,0,6,0
4260,4260,18,2024,2024-03-03,North Carolina,2024.SB.NorthCarolina,ACC,Lafayette,2024.SB.Lafayette,Patriot,Home,0,1,0,0,13,0
4261,4261,19,2024,2024-03-05,North Carolina,2024.SB.NorthCarolina,ACC,Furman,2024.SB.Furman,SoCon,Home,0,1,0,0,13,5
4262,4262,20,2024,2024-03-08,North Carolina,2024.SB.NorthCarolina,ACC,Virginia,2024.SB.Virginia,ACC,Home,1,0,1,0,0,3
4263,4263,21,2024,2024-03-10,North Carolina,2024.SB.NorthCarolina,ACC,Virginia,2024.SB.Virginia,ACC,Home,1,1,0,0,4,1
4264,4264,22,2024,2024-03-10,North Carolina,2024.SB.NorthCarolina,ACC,Virginia,2024.SB.Virginia,ACC,Home,1,1,0,0,6,1
4265,4265,23,2024,2024-03-12,North Carolina,2024.SB.NorthCarolina,ACC,Elon,2024.SB.Elon,CAA,Away,0,1,0,0,12,1
4266,4266,24,2024,2024-03-15,North Carolina,2024.SB.NorthCarolina,ACC,Clemson,2024.SB.Clemson,ACC,Away,1,0,1,0,0,5
4267,4267,25,2024,2024-03-16,North Carolina,2024.SB.NorthCarolina,ACC,Clemson,2024.SB.Clemson,ACC,Away,1,0,1,0,1,4
4268,4268,26,2024,2024-03-17,North Carolina,2024.SB.NorthCarolina,ACC,Clemson,2024.SB.Clemson,ACC,Away,1,0,1,0,1,9
4269,4269,27,2024,2024-03-22,North Carolina,2024.SB.NorthCarolina,ACC,Georgia Tech,2024.SB.GeorgiaTech,ACC,Home,1,1,0,0,9,3
4270,4270,28,2024,2024-03-23,North Carolina,2024.SB.NorthCarolina,ACC,Georgia Tech,2024.SB.GeorgiaTech,ACC,Home,1,0,1,0,2,6
4271,4271,29,2024,2024-03-24,North Carolina,2024.SB.NorthCarolina,ACC,Georgia Tech,2024.SB.GeorgiaTech,ACC,Home,1,1,0,0,7,2
4272,4272,30,2024,2024-03-28,North Carolina,2024.SB.NorthCarolina,ACC,Notre Dame,2024.SB.NotreDame,ACC,Home,1,1,0,0,8,2
4273,4273,31,2024,2024-03-29,North Carolina,2024.SB.NorthCarolina,ACC,Notre Dame,2024.SB.NotreDame,ACC,Home,1,0,1,0,5,10
4274,4274,32,2024,2024-03-30,North Carolina,2024.SB.NorthCarolina,ACC,Notre Dame,2024.SB.NotreDame,ACC,Home,1,1,0,0,4,3
4275,4275,33,2024,2024-05-08,North Carolina,2024.SB.NorthCarolina,ACC,Notre Dame,2024.SB.NotreDame,ACC,Neutral,1,0,1,0,4,7
4276,4276,34,2024,2024-04-03,North Carolina,2024.SB.NorthCarolina,ACC,UNCW,2024.SB.UNCW,CAA,Home,0,0,1,0,2,4
4277,4277,35,2024,2024-04-05,North Carolina,2024.SB.NorthCarolina,ACC,Duke,2024.SB.Duke,ACC,Away,1,0,1,0,4,6
4278,4278,36,2024,2024-04-06,North Carolina,2024.SB.NorthCarolina,ACC,Duke,2024.SB.Duke,ACC,Away,1,0,1,0,0,8
4279,4279,37,2024,2024-04-07,North Carolina,2024.SB.NorthCarolina,ACC,Duke,2024.SB.Duke,ACC,Away,1,0,1,0,1,6
4280,4280,38,2024,2024-04-10,North Carolina,2024.SB.NorthCarolina,ACC,Longwood,2024.SB.Longwood,Big South,Home,0,1,0,0,11,9
4281,4281,39,2024,2024-04-13,North Carolina,2024.SB.NorthCarolina,ACC,Pittsburgh,2024.SB.Pittsburgh,ACC,Away,1,1,0,0,7,2
4282,4282,40,2024,2024-04-13,North Carolina,2024.SB.NorthCarolina,ACC,Pittsburgh,2024.SB.Pittsburgh,ACC,Away,1,0,1,0,2,8
4283,4283,41,2024,2024-04-14,North Carolina,2024.SB.NorthCarolina,ACC,Pittsburgh,2024.SB.Pittsburgh,ACC,Away,1,1,0,0,8,1
4284,4284,42,2024,2024-04-17,North Carolina,2024.SB.NorthCarolina,ACC,Liberty,2024.SB.Liberty,CUSA,Away,0,1,0,0,2,1
4285,4285,43,2024,2024-04-19,North Carolina,2024.SB.NorthCarolina,ACC,Louisville,2024.SB.Louisville,ACC,Home,1,0,1,0,1,2
4286,4286,44,2024,2024-04-20,North Carolina,2024.SB.NorthCarolina,ACC,Louisville,2024.SB.Louisville,ACC,Home,1,1,0,0,9,1
4287,4287,45,2024,2024-04-20,North Carolina,2024.SB.NorthCarolina,ACC,Louisville,2024.SB.Louisville,ACC,Home,1,1,0,0,7,6
4288,4288,46,2024,2024-04-23,North Carolina,2024.SB.NorthCarolina,ACC,East Carolina,2024.SB.EastCarolina,AAC,Home,0,0,1,0,4,6
4289,4289,47,2024,2024-04-26,North Carolina,2024.SB.NorthCarolina,ACC,Florida St.,2024.SB.FloridaSt,ACC,Away,1,0,1,0,3,13
4290,4290,48,2024,2024-04-27,North Carolina,2024.SB.NorthCarolina,ACC,Florida St.,2024.SB.FloridaSt,ACC,Away,1,0,1,0,3,11
4291,4291,49,2024,2024-04-28,North Carolina,2024.SB.NorthCarolina,ACC,Florida St.,2024.SB.FloridaSt,ACC,Away,1,0,1,0,1,2
4292,4292,0,2024,2024-02-10,Central Conn. St.,2024.SB.CentralConnSt,NEC,Saint Peter's,2024.SB.SaintPeter's,MAAC,Home,0,1,0,0,4,3
4293,4293,1,2024,2024-02-10,Central Conn. St.,2024.SB.CentralConnSt,NEC,Saint Peter's,2024.SB.SaintPeter's,MAAC,Home,0,1,0,0,8,0
4294,4294,2,2024,2024-02-25,Central Conn. St.,2024.SB.CentralConnSt,NEC,Saint Peter's,2024.SB.SaintPeter's,MAAC,Home,0,1,0,0,7,5
4295,4295,3,2024,2024-02-25,Central Conn. St.,2024.SB.CentralConnSt,NEC,Saint Peter's,2024.SB.SaintPeter's,MAAC,Home,0,1,0,0,9,4
4296,4296,4,2024,2024-02-26,Central Conn. St.,2024.SB.CentralConnSt,NEC,Holy Cross,2024.SB.HolyCross,Patriot,Home,0,1,0,0,5,0
4297,4297,5,2024,2024-02-26,Central Conn. St.,2024.SB.CentralConnSt,NEC,Holy Cross,2024.SB.HolyCross,Patriot,Home,0,1,0,0,2,1
4298,4298,6,2024,2024-03-03,Central Conn. St.,2024.SB.CentralConnSt,NEC,Holy Cross,2024.SB.HolyCross,Patriot,Neutral,0,1,0,0,8,0
4299,4299,7,2024,2024-03-01,Central Conn. St.,2024.SB.CentralConnSt,NEC,Norfolk St.,2024.SB.NorfolkSt,MEAC,Away,0,1,0,0,5,1
4300,4300,8,2024,2024-03-01,Central Conn. St.,2024.SB.CentralConnSt,NEC,Norfolk St.,2024.SB.NorfolkSt,MEAC,Away,0,1,0,0,4,1
4301,4301,9,2024,2024-03-02,Central Conn. St.,2024.SB.CentralConnSt,NEC,Marist,2024.SB.Marist,MAAC,Neutral,0,0,1,0,3,13
4302,4302,10,2024,2024-03-03,Central Conn. St.,2024.SB.CentralConnSt,NEC,Hampton,2024.SB.Hampton,CAA,Away,0,1,0,0,9,0
4303,4303,11,2024,2024-03-10,Central Conn. St.,2024.SB.CentralConnSt,NEC,Eastern Ky.,2024.SB.EasternKy,ASUN,Away,0,0,1,0,0,15
4304,4304,12,2024,2024-03-10,Central Conn. St.,2024.SB.CentralConnSt,NEC,Eastern Ky.,2024.SB.EasternKy,ASUN,Away,0,0,1,0,0,10
4305,4305,13,2024,2024-03-16,Central Conn. St.,2024.SB.CentralConnSt,NEC,FDU,2024.SB.FDU,NEC,Home,1,1,0,0,1,0
4306,4306,14,2024,2024-03-16,Central Conn. St.,2024.SB.CentralConnSt,NEC,FDU,2024.SB.FDU,NEC,Home,1,0,1,0,0,5
4307,4307,15,2024,2024-03-17,Central Conn. St.,2024.SB.CentralConnSt,NEC,FDU,2024.SB.FDU,NEC,Home,1,1,0,0,3,2
4308,4308,16,2024,2024-03-19,Central Conn. St.,2024.SB.CentralConnSt,NEC,UConn,2024.SB.UConn,Big East,Away,0,0,1,0,0,6
4309,4309,17,2024,2024-03-22,Central Conn. St.,2024.SB.CentralConnSt,NEC,LIU,2024.SB.LIU,NEC,Home,1,0,1,0,2,5
4310,4310,18,2024,2024-03-22,Central Conn. St.,2024.SB.CentralConnSt,NEC,LIU,2024.SB.LIU,NEC,Home,1,0,1,0,0,2
4311,4311,19,2024,2024-03-24,Central Conn. St.,2024.SB.CentralConnSt,NEC,LIU,2024.SB.LIU,NEC,Home,1,0,1,0,1,2
4312,4312,20,2024,2024-05-10,Central Conn. St.,2024.SB.CentralConnSt,NEC,LIU,2024.SB.LIU,NEC,Neutral,1,1,0,0,12,9
4313,4313,21,2024,2024-03-27,Central Conn. St.,2024.SB.CentralConnSt,NEC,Fairfield,2024.SB.Fairfield,MAAC,Home,0,1,0,0,6,1
4314,4314,22,2024,2024-04-30,Central Conn. St.,2024.SB.CentralConnSt,NEC,Fairfield,2024.SB.Fairfield,MAAC,Away,0,0,1,0,5,11
4315,4315,23,2024,2024-04-13,Central Conn. St.,2024.SB.CentralConnSt,NEC,Wagner,2024.SB.Wagner,NEC,Away,1,1,0,0,7,1
4316,4316,24,2024,2024-04-13,Central Conn. St.,2024.SB.CentralConnSt,NEC,Wagner,2024.SB.Wagner,NEC,Away,1,1,0,0,11,2
4317,4317,25,2024,2024-04-14,Central Conn. St.,2024.SB.CentralConnSt,NEC,Wagner,2024.SB.Wagner,NEC,Away,1,1,0,0,8,0
4318,4318,26,2024,2024-04-17,Central Conn. St.,2024.SB.CentralConnSt,NEC,Army West Point,2024.SB.ArmyWestPoint,Patriot,Home,0,1,0,0,3,1
4319,4319,27,2024,2024-04-17,Central Conn. St.,2024.SB.CentralConnSt,NEC,Army West Point,2024.SB.ArmyWestPoint,Patriot,Home,0,1,0,0,6,5
4320,4320,28,2024,2024-04-20,Central Conn. St.,2024.SB.CentralConnSt,NEC,Merrimack,2024.SB.Merrimack,NEC,Home,1,0,1,0,2,5
4321,4321,29,2024,2024-04-20,Central Conn. St.,2024.SB.CentralConnSt,NEC,Merrimack,2024.SB.Merrimack,NEC,Home,1,1,0,0,8,0
4322,4322,30,2024,2024-04-21,Central Conn. St.,2024.SB.CentralConnSt,NEC,Merrimack,2024.SB.Merrimack,NEC,Home,1,1,0,0,8,2
4323,4323,31,2024,2024-04-23,Central Conn. St.,2024.SB.CentralConnSt,NEC,Sacred Heart,2024.SB.SacredHeart,NEC,Away,1,0,1,0,0,3
4324,4324,32,2024,2024-04-23,Central Conn. St.,2024.SB.CentralConnSt,NEC,Sacred Heart,2024.SB.SacredHeart,NEC,Away,1,0,1,0,2,3
4325,4325,33,2024,2024-04-24,Central Conn. St.,2024.SB.CentralConnSt,NEC,Sacred Heart,2024.SB.SacredHeart,NEC,Away,1,1,0,0,4,1
4326,4326,34,2024,2024-05-11,Central Conn. St.,2024.SB.CentralConnSt,NEC,Sacred Heart,2024.SB.SacredHeart,NEC,Neutral,1,1,0,0,4,1
4327,4327,35,2024,2024-04-25,Central Conn. St.,2024.SB.CentralConnSt,NEC,UAlbany,2024.SB.UAlbany,America East,Away,0,0,1,0,2,8
4328,4328,0,2024,2024-02-12,Louisiana Tech,2024.SB.LouisianaTech,CUSA,A&M-Corpus Christi,2024.SB.A&M-CorpusChristi,Southland,Home,0,1,0,0,4,1
4329,4329,1,2024,2024-02-14,Louisiana Tech,2024.SB.LouisianaTech,CUSA,Southeastern La.,2024.SB.SoutheasternLa,Southland,Home,0,1,0,0,4,1
4330,4330,2,2024,2024-02-16,Louisiana Tech,2024.SB.LouisianaTech,CUSA,ULM,2024.SB.ULM,Sun Belt,Away,0,1,0,0,5,2
4331,4331,3,2024,2024-02-17,Louisiana Tech,2024.SB.LouisianaTech,CUSA,ULM,2024.SB.ULM,Sun Belt,Away,0,1,0,0,10,4
4332,4332,4,2024,2024-02-20,Louisiana Tech,2024.SB.LouisianaTech,CUSA,Louisiana,2024.SB.Louisiana,Sun Belt,Away,0,0,1,0,3,9
4333,4333,5,2024,2024-03-20,Louisiana Tech,2024.SB.LouisianaTech,CUSA,Louisiana,2024.SB.Louisiana,Sun Belt,Home,0,1,0,0,5,3
4334,4334,6,2024,2024-02-23,Louisiana Tech,2024.SB.LouisianaTech,CUSA,Missouri St.,2024.SB.MissouriSt,MVC,Home,0,1,0,0,2,0
4335,4335,7,2024,2024-02-24,Louisiana Tech,2024.SB.LouisianaTech,CUSA,Missouri St.,2024.SB.MissouriSt,MVC,Home,0,0,1,0,5,7
4336,4336,8,2024,2024-02-24,Louisiana Tech,2024.SB.LouisianaTech,CUSA,Missouri St.,2024.SB.MissouriSt,MVC,Home,0,1,0,0,3,2
4337,4337,9,2024,2024-02-25,Louisiana Tech,2024.SB.LouisianaTech,CUSA,Missouri St.,2024.SB.MissouriSt,MVC,Home,0,1,0,0,7,3
4338,4338,10,2024,2024-03-01,Louisiana Tech,2024.SB.LouisianaTech,CUSA,Illinois,2024.SB.Illinois,Big Ten,Neutral,0,0,1,0,1,2
4339,4339,11,2024,2024-03-02,Louisiana Tech,2024.SB.LouisianaTech,CUSA,Illinois,2024.SB.Illinois,Big Ten,Neutral,0,1,0,0,4,2
4340,4340,12,2024,2024-03-02,Louisiana Tech,2024.SB.LouisianaTech,CUSA,San Diego St.,2024.SB.SanDiegoSt,Mountain West,Neutral,0,1,0,0,3,1
4341,4341,13,2024,2024-03-03,Louisiana Tech,2024.SB.LouisianaTech,CUSA,McNeese,2024.SB.McNeese,Southland,Neutral,0,1,0,0,8,0
4342,4342,14,2024,2024-03-05,Louisiana Tech,2024.SB.LouisianaTech,CUSA,McNeese,2024.SB.McNeese,Southland,Away,0,1,0,0,3,1
4343,4343,15,2024,2024-04-30,Louisiana Tech,2024.SB.LouisianaTech,CUSA,McNeese,2024.SB.McNeese,Southland,Home,0,1,0,0,4,0
4344,4344,16,2024,2024-03-03,Louisiana Tech,2024.SB.LouisianaTech,CUSA,LSU,2024.SB.LSU,SEC,Away,0,0,1,0,0,2
4345,4345,17,2024,2024-03-08,Louisiana Tech,2024.SB.LouisianaTech,CUSA,Sam Houston,2024.SB.SamHouston,CUSA,Home,1,1,0,0,7,5
4346,4346,18,2024,2024-03-09,Louisiana Tech,2024.SB.LouisianaTech,CUSA,Sam Houston,2024.SB.SamHouston,CUSA,Home,1,1,0,0,5,1
4347,4347,19,2024,2024-03-10,Louisiana Tech,2024.SB.LouisianaTech,CUSA,Sam Houston,2024.SB.SamHouston,CUSA,Home,1,1,0,0,2,1
4348,4348,20,2024,2024-03-12,Louisiana Tech,2024.SB.LouisianaTech,CUSA,Northwestern St.,2024.SB.NorthwesternSt,Southland,Home,0,1,0,0,2,1
4349,4349,21,2024,2024-04-23,Louisiana Tech,2024.SB.LouisianaTech,CUSA,Northwestern St.,2024.SB.NorthwesternSt,Southland,Away,0,0,1,0,6,8
4350,4350,22,2024,2024-03-15,Louisiana Tech,2024.SB.LouisianaTech,CUSA,Middle Tenn.,2024.SB.MiddleTenn,CUSA,Away,1,1,0,0,5,1
4351,4351,23,2024,2024-03-16,Louisiana Tech,2024.SB.LouisianaTech,CUSA,Middle Tenn.,2024.SB.MiddleTenn,CUSA,Away,1,1,0,0,5,3
4352,4352,24,2024,2024-03-17,Louisiana Tech,2024.SB.LouisianaTech,CUSA,Middle Tenn.,2024.SB.MiddleTenn,CUSA,Away,1,0,1,0,1,5
4353,4353,25,2024,2024-03-23,Louisiana Tech,2024.SB.LouisianaTech,CUSA,Western Ky.,2024.SB.WesternKy,CUSA,Home,1,1,0,0,5,3
4354,4354,26,2024,2024-03-23,Louisiana Tech,2024.SB.LouisianaTech,CUSA,Western Ky.,2024.SB.WesternKy,CUSA,Home,1,0,1,0,5,6
4355,4355,27,2024,2024-03-24,Louisiana Tech,2024.SB.LouisianaTech,CUSA,Western Ky.,2024.SB.WesternKy,CUSA,Home,1,1,0,0,10,4
4356,4356,28,2024,2024-05-09,Louisiana Tech,2024.SB.LouisianaTech,CUSA,Western Ky.,2024.SB.WesternKy,CUSA,Neutral,1,0,1,0,6,10
4357,4357,29,2024,2024-03-26,Louisiana Tech,2024.SB.LouisianaTech,CUSA,Grambling,2024.SB.Grambling,SWAC,Home,0,1,0,0,8,0
4358,4358,30,2024,2024-03-28,Louisiana Tech,2024.SB.LouisianaTech,CUSA,Liberty,2024.SB.Liberty,CUSA,Away,1,0,1,0,0,2
4359,4359,31,2024,2024-03-29,Louisiana Tech,2024.SB.LouisianaTech,CUSA,Liberty,2024.SB.Liberty,CUSA,Away,1,0,1,0,0,3
4360,4360,32,2024,2024-03-30,Louisiana Tech,2024.SB.LouisianaTech,CUSA,Liberty,2024.SB.Liberty,CUSA,Away,1,0,1,0,0,2
4361,4361,33,2024,2024-05-10,Louisiana Tech,2024.SB.LouisianaTech,CUSA,Liberty,2024.SB.Liberty,CUSA,Neutral,1,0,1,0,0,5
4362,4362,34,2024,2024-04-05,Louisiana Tech,2024.SB.LouisianaTech,CUSA,Auburn,2024.SB.Auburn,SEC,Away,0,0,1,0,1,9
4363,4363,35,2024,2024-04-06,Louisiana Tech,2024.SB.LouisianaTech,CUSA,Auburn,2024.SB.Auburn,SEC,Away,0,0,1,0,0,5
4364,4364,36,2024,2024-04-06,Louisiana Tech,2024.SB.LouisianaTech,CUSA,Georgia Tech,2024.SB.GeorgiaTech,ACC,Neutral,0,1,0,0,13,10
4365,4365,37,2024,2024-04-12,Louisiana Tech,2024.SB.LouisianaTech,CUSA,Jacksonville St.,2024.SB.JacksonvilleSt,CUSA,Away,1,0,1,0,7,8
4366,4366,38,2024,2024-04-13,Louisiana Tech,2024.SB.LouisianaTech,CUSA,Jacksonville St.,2024.SB.JacksonvilleSt,CUSA,Away,1,1,0,0,4,2
4367,4367,39,2024,2024-04-14,Louisiana Tech,2024.SB.LouisianaTech,CUSA,Jacksonville St.,2024.SB.JacksonvilleSt,CUSA,Away,1,1,0,0,8,3
4368,4368,40,2024,2024-04-16,Louisiana Tech,2024.SB.LouisianaTech,CUSA,Ole Miss,2024.SB.OleMiss,SEC,Away,0,0,1,0,3,7
4369,4369,41,2024,2024-04-16,Louisiana Tech,2024.SB.LouisianaTech,CUSA,Ole Miss,2024.SB.OleMiss,SEC,Away,0,0,1,0,5,6
4370,4370,42,2024,2024-04-19,Louisiana Tech,2024.SB.LouisianaTech,CUSA,UTEP,2024.SB.UTEP,CUSA,Home,1,0,1,0,0,1
4371,4371,43,2024,2024-04-21,Louisiana Tech,2024.SB.LouisianaTech,CUSA,UTEP,2024.SB.UTEP,CUSA,Home,1,0,1,0,0,4
4372,4372,44,2024,2024-04-21,Louisiana Tech,2024.SB.LouisianaTech,CUSA,UTEP,2024.SB.UTEP,CUSA,Home,1,1,0,0,4,2
4373,4373,45,2024,2024-05-08,Louisiana Tech,2024.SB.LouisianaTech,CUSA,UTEP,2024.SB.UTEP,CUSA,Neutral,1,1,0,0,2,0
4374,4374,46,2024,2024-04-26,Louisiana Tech,2024.SB.LouisianaTech,CUSA,New Mexico St.,2024.SB.NewMexicoSt,CUSA,Away,1,1,0,0,11,7
4375,4375,47,2024,2024-04-27,Louisiana Tech,2024.SB.LouisianaTech,CUSA,New Mexico St.,2024.SB.NewMexicoSt,CUSA,Away,1,1,0,0,5,4
4376,4376,48,2024,2024-04-28,Louisiana Tech,2024.SB.LouisianaTech,CUSA,New Mexico St.,2024.SB.NewMexicoSt,CUSA,Away,1,0,1,0,0,6
4377,4377,49,2024,2024-05-03,Louisiana Tech,2024.SB.LouisianaTech,CUSA,FIU,2024.SB.FIU,CUSA,Home,1,0,1,0,2,3
4378,4378,50,2024,2024-05-04,Louisiana Tech,2024.SB.LouisianaTech,CUSA,FIU,2024.SB.FIU,CUSA,Home,1,1,0,0,5,1
4379,4379,51,2024,2024-05-04,Louisiana Tech,2024.SB.LouisianaTech,CUSA,FIU,2024.SB.FIU,CUSA,Home,1,0,1,0,2,3
4380,4380,0,2024,2024-02-09,UNCW,2024.SB.UNCW,CAA,DePaul,2024.SB.DePaul,Big East,Home,0,1,0,0,7,1
4381,4381,1,2024,2024-02-10,UNCW,2024.SB.UNCW,CAA,Furman,2024.SB.Furman,SoCon,Home,0,0,1,0,1,3
4382,4382,2,2024,2024-02-11,UNCW,2024.SB.UNCW,CAA,Furman,2024.SB.Furman,SoCon,Home,0,1,0,0,3,2
4383,4383,3,2024,2024-02-11,UNCW,2024.SB.UNCW,CAA,North Dakota St.,2024.SB.NorthDakotaSt,Summit League,Home,0,0,1,0,1,5
4384,4384,4,2024,2024-02-16,UNCW,2024.SB.UNCW,CAA,North Florida,2024.SB.NorthFlorida,ASUN,Away,0,0,1,0,0,3
4385,4385,5,2024,2024-02-16,UNCW,2024.SB.UNCW,CAA,North Florida,2024.SB.NorthFlorida,ASUN,Away,0,0,1,0,1,2
4386,4386,6,2024,2024-02-17,UNCW,2024.SB.UNCW,CAA,Jacksonville,2024.SB.Jacksonville,ASUN,Away,0,1,0,0,5,4
4387,4387,7,2024,2024-02-17,UNCW,2024.SB.UNCW,CAA,Jacksonville,2024.SB.Jacksonville,ASUN,Away,0,1,0,0,5,1
4388,4388,8,2024,2024-02-22,UNCW,2024.SB.UNCW,CAA,George Mason,2024.SB.GeorgeMason,Atlantic 10,Home,0,1,0,0,2,0
4389,4389,9,2024,2024-02-24,UNCW,2024.SB.UNCW,CAA,Merrimack,2024.SB.Merrimack,NEC,Home,0,0,1,0,2,4
4390,4390,10,2024,2024-02-25,UNCW,2024.SB.UNCW,CAA,UMBC,2024.SB.UMBC,America East,Home,0,1,0,0,5,4
4391,4391,11,2024,2024-02-25,UNCW,2024.SB.UNCW,CAA,Providence,2024.SB.Providence,Big East,Home,0,1,0,0,2,1
4392,4392,12,2024,2024-02-28,UNCW,2024.SB.UNCW,CAA,Michigan St.,2024.SB.MichiganSt,Big Ten,Home,0,0,1,0,6,10
4393,4393,13,2024,2024-03-02,UNCW,2024.SB.UNCW,CAA,Fordham,2024.SB.Fordham,Atlantic 10,Neutral,0,1,0,0,2,0
4394,4394,14,2024,2024-03-03,UNCW,2024.SB.UNCW,CAA,Kentucky,2024.SB.Kentucky,SEC,Neutral,0,0,1,0,1,8
4395,4395,15,2024,2024-03-03,UNCW,2024.SB.UNCW,CAA,Charlotte,2024.SB.Charlotte,AAC,Away,0,0,1,0,1,2
4396,4396,16,2024,2024-05-18,UNCW,2024.SB.UNCW,CAA,Charlotte,2024.SB.Charlotte,AAC,Neutral,0,0,1,0,0,5
4397,4397,17,2024,2024-03-06,UNCW,2024.SB.UNCW,CAA,Coastal Carolina,2024.SB.CoastalCarolina,Sun Belt,Home,0,0,1,0,0,7
4398,4398,18,2024,2024-03-08,UNCW,2024.SB.UNCW,CAA,Hampton,2024.SB.Hampton,CAA,Away,1,1,0,0,9,1
4399,4399,19,2024,2024-03-10,UNCW,2024.SB.UNCW,CAA,Hampton,2024.SB.Hampton,CAA,Away,1,1,0,0,5,0
4400,4400,20,2024,2024-03-10,UNCW,2024.SB.UNCW,CAA,Hampton,2024.SB.Hampton,CAA,Away,1,1,0,0,5,0
4401,4401,21,2024,2024-03-16,UNCW,2024.SB.UNCW,CAA,Elon,2024.SB.Elon,CAA,Home,1,1,0,0,3,1
4402,4402,22,2024,2024-03-16,UNCW,2024.SB.UNCW,CAA,Elon,2024.SB.Elon,CAA,Home,1,1,0,0,8,3
4403,4403,23,2024,2024-03-17,UNCW,2024.SB.UNCW,CAA,Elon,2024.SB.Elon,CAA,Home,1,1,0,0,8,3
4404,4404,24,2024,2024-05-08,UNCW,2024.SB.UNCW,CAA,Elon,2024.SB.Elon,CAA,Neutral,1,1,0,0,5,2
4405,4405,25,2024,2024-03-20,UNCW,2024.SB.UNCW,CAA,Duke,2024.SB.Duke,ACC,Away,0,0,1,0,1,6
4406,4406,26,2024,2024-03-20,UNCW,2024.SB.UNCW,CAA,Duke,2024.SB.Duke,ACC,Away,0,0,1,0,0,7
4407,4407,27,2024,2024-03-22,UNCW,2024.SB.UNCW,CAA,Towson,2024.SB.Towson,CAA,Away,1,1,0,0,2,1
4408,4408,28,2024,2024-03-22,UNCW,2024.SB.UNCW,CAA,Towson,2024.SB.Towson,CAA,Away,1,1,0,0,5,1
4409,4409,29,2024,2024-03-24,UNCW,2024.SB.UNCW,CAA,Towson,2024.SB.Towson,CAA,Away,1,0,1,0,1,2
4410,4410,30,2024,2024-03-29,UNCW,2024.SB.UNCW,CAA,Hofstra,2024.SB.Hofstra,CAA,Home,1,0,1,0,1,4
4411,4411,31,2024,2024-03-30,UNCW,2024.SB.UNCW,CAA,Hofstra,2024.SB.Hofstra,CAA,Home,1,0,1,0,0,6
4412,4412,32,2024,2024-03-31,UNCW,2024.SB.UNCW,CAA,Hofstra,2024.SB.Hofstra,CAA,Home,1,0,1,0,1,6
4413,4413,33,2024,2024-04-03,UNCW,2024.SB.UNCW,CAA,North Carolina,2024.SB.NorthCarolina,ACC,Away,0,1,0,0,4,2
4414,4414,34,2024,2024-04-05,UNCW,2024.SB.UNCW,CAA,Col. of Charleston,2024.SB.ColofCharleston,CAA,Home,1,1,0,0,9,4
4415,4415,35,2024,2024-04-06,UNCW,2024.SB.UNCW,CAA,Col. of Charleston,2024.SB.ColofCharleston,CAA,Home,1,1,0,0,5,2
4416,4416,36,2024,2024-04-07,UNCW,2024.SB.UNCW,CAA,Col. of Charleston,2024.SB.ColofCharleston,CAA,Home,1,1,0,0,8,3
4417,4417,37,2024,2024-04-12,UNCW,2024.SB.UNCW,CAA,N.C. A&T,2024.SB.NCA&T,CAA,Away,1,1,0,0,10,1
4418,4418,38,2024,2024-04-13,UNCW,2024.SB.UNCW,CAA,N.C. A&T,2024.SB.NCA&T,CAA,Away,1,1,0,0,5,1
4419,4419,39,2024,2024-04-14,UNCW,2024.SB.UNCW,CAA,N.C. A&T,2024.SB.NCA&T,CAA,Away,1,0,1,0,1,2
4420,4420,40,2024,2024-04-17,UNCW,2024.SB.UNCW,CAA,East Carolina,2024.SB.EastCarolina,AAC,Home,0,1,0,0,5,4
4421,4421,41,2024,2024-04-19,UNCW,2024.SB.UNCW,CAA,Campbell,2024.SB.Campbell,CAA,Home,1,0,1,0,0,1
4422,4422,42,2024,2024-04-20,UNCW,2024.SB.UNCW,CAA,Campbell,2024.SB.Campbell,CAA,Home,1,1,0,0,6,3
4423,4423,43,2024,2024-04-20,UNCW,2024.SB.UNCW,CAA,Campbell,2024.SB.Campbell,CAA,Home,1,0,1,0,0,6
